step,Q,consistency_loss,reward_loss,total_loss,value_loss,grad_norm
1963,160.417816162109,124.865463256836,0.0055095199495554,250.012191772461,2.78521728515625,2772.1416015625
1964,161.016403198242,125.768798828125,0.00666394969448447,251.819549560547,2.78611016273499,3406.51513671875
1965,161.013656616211,124.387222290039,0.00634112674742937,249.080322265625,3.02714204788208,2353.65014648437
1966,160.6328125,123.374862670898,0.0139791071414948,247.058624267578,3.01926970481873,2431.587890625
1967,160.830871582031,119.874923706055,0.00405697617679834,240.034149169922,2.82268095016479,2314.73950195313
1968,159.873596191406,127.966506958008,0.00453883316367865,256.227111816406,2.91846942901611,2438.66943359375
1969,161.055541992188,122.023025512695,0.00379301980137825,244.321411132813,2.73471069335937,1937.17211914063
1970,162.045791625977,125.305770874023,0.00657409755513072,250.90168762207,2.86879539489746,3101.35131835937
1971,161.477615356445,121.377662658691,0.00704672373831272,243.076766967773,3.17911863327026,2205.01147460938
1972,161.980392456055,121.941116333008,0.00460557639598846,244.158477783203,2.73932003974915,2408.17626953125
1973,160.40576171875,132.034851074219,0.005622748285532,264.359924316406,2.87392783164978,2793.86352539063
1974,161.337463378906,126.690887451172,0.00553037412464619,253.656646728516,2.72102332115173,1940.89721679688
1975,161.194152832031,127.432762145996,0.00632703956216574,255.133636474609,2.64956855773926,3388.35327148437
1976,161.700073242188,121.099136352539,0.00451789423823357,242.481430053711,2.80896806716919,1858.64074707031
1977,161.528045654297,119.12476348877,0.0111554013565183,238.507858276367,2.52746629714966,2876.44165039063
1978,160.294738769531,131.569747924805,0.00924274884164333,263.397705078125,2.53586387634277,2947.37329101563
1979,160.492919921875,129.348724365234,0.00678972480818629,258.9833984375,2.82571792602539,2821.25317382812
1980,161.235488891602,120.155715942383,0.0056722741574049,240.582458496094,2.68185234069824,2085.08715820312
1981,161.257186889648,126.223327636719,0.00420672819018364,252.712188720703,2.63428568840027,2474.54223632812
1982,161.889892578125,124.681823730469,0.00551618775352836,249.626174926758,2.59767246246338,2395.50830078125
1983,160.468276977539,128.121704101563,0.0067782262340188,256.540557861328,2.93753290176392,2732.515625
1984,161.523742675781,126.296981811523,0.0063280314207077,252.875305175781,2.78173756599426,2712.60913085937
1985,161.003112792969,129.229797363281,0.00683785369619727,258.737060546875,2.74040508270264,3193.49633789062
1986,160.631896972656,130.706466674805,0.00356406159698963,261.701293945312,2.86582803726196,2810.271484375
1987,161.009613037109,131.223205566406,0.0102967582643032,262.744689941406,2.93121457099915,2642.61669921875
1988,161.306518554688,120.673095703125,0.00572518305853009,241.625152587891,2.76114416122437,2940.2392578125
1989,160.520889282227,127.529602050781,0.00389083754271269,255.361129760742,2.99963641166687,3610.64794921875
1990,161.549346923828,129.123123168945,0.00416701287031174,258.492401123047,2.44053554534912,2844.89892578125
1991,161.106674194336,129.335693359375,0.00600343476980925,258.943298339844,2.68925762176514,3169.11840820313
1992,160.782073974609,129.064834594727,0.00461285654455423,258.4072265625,2.75267100334167,2986.04760742188
1993,161.125579833984,120.149002075195,0.00431717839092016,240.580749511719,2.80618238449097,2465.19091796875
1994,160.931243896484,127.953430175781,0.00398109573870897,256.192657470703,2.83818912506104,2323.31665039062
1995,161.294662475586,126.225189208984,0.00452626077458262,252.727996826172,2.75341844558716,2591.95703125
1996,161.82926940918,130.571594238281,0.00642398837953806,261.454986572266,3.08592319488525,3145.2109375
1997,160.785186767578,127.534851074219,0.00474768225103617,255.359527587891,2.87461423873901,3378.57788085938
1998,161.205780029297,128.551940917969,0.00489594228565693,257.412536621094,3.06173396110535,2548.2861328125
1999,160.620574951172,127.086029052734,0.00455710804089904,254.445220947266,2.70870733261108,2154.6669921875
2001,161.853637695312,133.555465698242,0.00406302465125918,267.393920898437,2.80959177017212,3486.28735351563
2002,160.877075195312,129.443862915039,0.00470105651766062,259.173889160156,2.83838224411011,2013.1181640625
2003,161.167953491211,125.363594055176,0.0111889848485589,251.003601074219,2.70824289321899,2441.0673828125
2004,161.200759887695,124.423667907715,0.00516171334311366,249.148590087891,2.98674511909485,2890.6875
2005,160.194946289063,129.214279174805,0.00431501446291804,258.729431152344,2.98705244064331,2791.53686523437
2006,160.876861572266,131.400604248047,0.00641198782250285,263.08056640625,2.76106548309326,2755.49682617187
2007,159.744598388672,129.572113037109,0.0068696248345077,259.462219238281,3.14535331726074,3089.4814453125
2008,160.108825683594,133.552993774414,0.00588204758241773,267.424530029297,3.15619659423828,3412.82299804688
2009,160.752258300781,127.107765197754,0.00708331540226936,254.513320922852,2.94278144836426,2359.8359375
2010,160.171585083008,127.763282775879,0.00436111260205507,255.800430297852,2.71695804595947,2378.74389648437
2011,160.189849853516,124.217803955078,0.00427706353366375,248.701385498047,2.63630056381226,2411.09008789063
2012,159.825042724609,135.489532470703,0.00652026943862438,271.247619628906,2.6528434753418,3015.03173828125
2013,159.944915771484,126.81721496582,0.00541348289698362,253.930847167969,2.93701219558716,3712.0810546875
2014,158.655578613281,134.067825317383,0.00487958546727896,268.425231933594,2.87145590782166,2231.12133789063
2015,160.048080444336,133.796493530273,0.00508702360093594,267.850952148437,2.55409216880798,2599.8701171875
2016,159.64794921875,130.774536132813,0.00345191801898181,261.807312011719,2.56486558914185,2848.01342773437
2017,158.729827880859,129.973266601563,0.00727439811453223,260.237976074219,2.87830376625061,2353.78759765625
2018,158.239944458008,126.744590759277,0.0125812171027064,253.771362304687,2.75877857208252,2733.3935546875
2019,159.604614257813,136.691482543945,0.00398563127964735,273.653869628906,2.68938112258911,3328.32983398437
2020,160.019500732422,129.473785400391,0.00417414167895913,259.23291015625,2.83246946334839,2097.07885742187
2021,160.074340820313,126.7861328125,0.0048420587554574,253.887252807617,3.12541460990906,2320.96362304687
2022,160.611358642578,131.295959472656,0.00455597601830959,262.863250732422,2.69032621383667,2409.7646484375
2023,159.466827392578,130.199340820313,0.00664503825828433,260.705871582031,3.03814601898193,3370.95434570312
2024,159.103057861328,135.112976074219,0.00578675605356693,270.526611328125,2.97762584686279,3259.830078125
2025,160.048217773438,135.318252563477,0.00532631762325764,270.931945800781,2.92751693725586,2901.62719726563
2026,159.501007080078,133.660888671875,0.00831235200166702,267.614624023438,2.88662624359131,2476.04174804687
2027,159.639862060547,131.346145629883,0.00564175518229604,262.968566894531,2.73466205596924,3388.2861328125
2028,160.689636230469,130.223907470703,0.00524578522890806,260.735229492187,2.84764814376831,2191.46362304688
2029,158.608413696289,140.802169799805,0.00545809417963028,281.904937744141,2.9787163734436,3139.0634765625
2030,159.282897949219,135.639984130859,0.00424474291503429,271.575622558594,2.93518924713135,2487.66357421875
2031,160.231979370117,128.728942871094,0.00827404484152794,257.743774414062,2.81731843948364,2519.84301757812
2032,161.171356201172,127.125129699707,0.00418626703321934,254.573669433594,3.21294164657593,2503.7822265625
2033,158.707794189453,129.665573120117,0.00454585766419768,259.600830078125,2.67374801635742,2953.4140625
2034,160.721740722656,124.78337097168,0.00328310672193766,249.839004516602,2.706214427948,2977.234375
2035,159.870941162109,127.774673461914,0.00722556002438068,255.834411621094,2.81463527679443,3153.97827148437
2036,160.656692504883,131.573211669922,0.0084289750084281,263.447937011719,2.97304797172546,2652.52416992187
2037,160.331253051758,131.891265869141,0.00800677575170994,264.073608398437,2.87087082862854,2747.67895507812
2038,159.502197265625,128.943115234375,0.00693579902872443,258.203857421875,3.14152908325195,2515.36938476562
2039,159.956695556641,131.509460449219,0.00779611803591251,263.310424804687,2.8760838508606,1733.49621582031
2040,160.439376831055,132.717483520508,0.00453192740678787,265.696868896484,2.59623074531555,2433.064453125
2042,159.777679443359,134.487762451172,0.00855653453618288,269.255554199219,2.75770044326782,3176.05322265625
2043,159.408782958984,134.668823242188,0.00571020087227225,269.644958496094,3.04458117485046,3205.669921875
2044,161.046569824219,134.081604003906,0.00372577412053943,268.437164306641,2.72079515457153,2761.59301757813
2045,159.31657409668,137.874282836914,0.00416756374761462,276.038818359375,2.88164043426514,2892.0166015625
2046,161.589370727539,132.690887451172,0.00399572867900133,265.648284912109,2.64507102966309,3957.08471679687
2047,161.338851928711,140.862808227539,0.00479353964328766,282.055236816406,3.27229404449463,2783.61645507812
2048,161.257476806641,139.512756347656,0.00425691157579422,279.329833984375,3.02192044258118,3517.35791015625
2049,160.739532470703,137.624725341797,0.00341106881387532,275.585021972656,3.33877825737,2662.22436523437
2050,161.255950927734,135.568237304688,0.00920425076037645,271.436645507812,2.95554900169373,2918.7041015625
2051,161.079513549805,139.494903564453,0.00800092145800591,279.294311523437,3.00503993034363,3133.01904296875
2052,161.115798950195,134.833831787109,0.0096785044297576,269.972290039063,2.99749135971069,3590.55444335937
2053,161.030151367188,131.386917114258,0.00963659305125475,263.045166015625,2.66485786437988,2926.97216796875
2054,161.106948852539,139.832183837891,0.00397454248741269,279.929809570312,2.63435006141663,3498.16674804687
2055,161.505325317383,141.444778442383,0.00375955644994974,283.189514160156,2.98075532913208,2634.46728515625
2056,161.005599975586,130.477447509766,0.00516897719353437,261.2216796875,2.64197063446045,3401.88232421875
2057,160.9775390625,137.766357421875,0.00404118560254574,275.811859130859,2.77113795280457,2712.1044921875
2058,161.570861816406,135.779556274414,0.00815318338572979,271.878234863281,3.15028476715088,3319.54833984375
2059,160.834091186523,135.277923583984,0.00779055804014206,270.824340820312,2.64596247673035,3432.15161132813
2060,160.487884521484,141.298812866211,0.00396523158997297,282.933959960937,3.34348630905151,3762.37866210937
2061,160.734161376953,148.314971923828,0.00588125828653574,296.940338134766,3.07470941543579,3426.80078125
2062,160.850677490234,135.839111328125,0.00550083909183741,271.986083984375,3.05118703842163,2318.3310546875
2063,161.488006591797,131.487670898438,0.00665233191102743,263.285949707031,3.07311391830444,2543.10327148437
2064,161.47785949707,132.979217529297,0.00365562597289681,266.236511230469,2.762699842453,2992.27124023438
2065,161.65283203125,139.277709960938,0.00736424047499895,278.837463378906,2.78336238861084,3504.43286132812
2066,161.089279174805,138.232727050781,0.00440958887338638,276.768615722656,3.00958871841431,3084.310546875
2067,161.222015380859,141.819274902344,0.00445570563897491,283.956268310547,3.15497493743896,2782.55444335938
2068,161.666198730469,143.417938232422,0.00934738665819168,287.148864746094,3.0830385684967,3754.48364257812
2069,160.996490478516,138.006408691406,0.00628591235727072,276.298889160156,2.82939338684082,2626.50268554688
2070,160.329986572266,140.764755249023,0.00426360312849283,281.819702148437,2.88045024871826,2878.869140625
2071,160.365997314453,133.169799804688,0.00596032524481416,266.633911132813,2.91351318359375,2609.24291992188
2072,160.488510131836,151.716247558594,0.00764211779460311,303.7685546875,3.32252025604248,3055.0537109375
2073,158.64323425293,137.617721557617,0.00489507336169481,275.552795410156,3.14881801605225,2444.24536132813
2074,160.430511474609,139.678588867188,0.00538959726691246,279.684967041016,3.25100183486938,3267.587890625
2075,159.922058105469,142.801147460938,0.00525997439399362,285.891723632812,2.86790370941162,3074.71948242187
2076,160.549285888672,141.555862426758,0.00744857266545296,283.410797119141,2.95373392105103,3658.46850585937
2077,160.417098999023,138.487640380859,0.00461332779377699,277.309356689453,3.3176417350769,2780.34350585937
2078,159.342346191406,142.361907958984,0.00470661325380206,285.034912109375,3.08772039413452,3183.13842773437
2079,160.520721435547,132.012680053711,0.00647099921479821,264.329650878906,3.01055526733398,3089.416015625
2080,159.236053466797,145.085403442383,0.00397072359919548,290.471435546875,2.98632073402405,2875.15942382812
2081,160.639633178711,139.709991455078,0.00467049703001976,279.720916748047,2.98591327667236,3623.35400390625
2083,160.919036865234,137.76513671875,0.00404595211148262,275.8525390625,3.20242094993591,3584.07080078125
2084,160.009613037109,147.235641479492,0.0104507086798549,294.809417724609,3.32928872108459,3148.95288085938
2085,159.976684570313,147.200546264648,0.00469664204865694,294.720886230469,3.17459344863892,3008.19091796875
2086,161.270660400391,136.379852294922,0.00451870914548636,273.069366455078,3.07413387298584,2523.48217773438
2087,160.63623046875,140.324234008789,0.003210753435269,280.938781738281,2.88695955276489,2732.939453125
2088,160.872863769531,140.913116455078,0.00479633826762438,282.117004394531,2.88378119468689,3189.22485351563
2089,159.501190185547,136.106979370117,0.00510814785957336,272.5166015625,3.00066757202148,3609.85131835937
2090,160.929962158203,146.761169433594,0.00522652361541986,293.797515869141,2.7256555557251,3502.46484375
2091,160.916458129883,146.163146972656,0.00533793168142438,292.614532470703,2.85564136505127,2884.67358398437
2092,160.986358642578,149.050476074219,0.00544439442455769,298.445983886719,3.42305994033813,3741.58056640625
2093,160.564025878906,134.496200561523,0.0103251934051514,269.299072265625,3.01505041122437,2816.64892578125
2094,161.687881469727,138.099945068359,0.00649095606058836,276.471130371094,2.67982482910156,2913.22119140625
2095,160.220718383789,141.971420288086,0.00741824926808476,284.239593505859,2.93022298812866,2556.416015625
2096,160.644683837891,136.151428222656,0.00566195836290717,272.619964599609,3.14239931106567,3407.09423828125
2097,160.686676025391,144.941497802734,0.00673024170100689,290.203979492187,3.17619228363037,3233.42504882812
2098,160.068557739258,140.356246948242,0.00468321889638901,281.0478515625,3.32986855506897,3443.9169921875
2099,160.0009765625,148.341827392578,0.00356198195368052,296.989410400391,3.03986835479736,2696.49462890625
2100,160.886505126953,133.973205566406,0.00684790033847094,268.225036621094,2.75205516815186,3332.92456054687
2101,161.606079101563,144.586959838867,0.00528598390519619,289.484375,3.0783863067627,4292.33447265625
2102,161.680389404297,138.94889831543,0.00408369768410921,278.214721679687,3.14906215667725,2312.20288085937
2103,161.440277099609,148.795501708984,0.00573052698746324,297.889251708984,2.95386791229248,3334.49267578125
2104,159.423431396484,147.067153930664,0.00603231135755777,294.462036132813,3.2470281124115,3395.59545898437
2105,160.739044189453,145.603240966797,0.0056213578209281,291.512756347656,3.03433418273926,3322.13012695312
2106,161.0654296875,143.592315673828,0.00480911927297711,287.488098144531,3.01054906845093,2831.05639648437
2107,160.347229003906,150.357711791992,0.00558111257851124,301.069244384766,3.51052236557007,2756.52221679687
2108,160.39274597168,144.480361938477,0.00421340484172106,289.275512695312,3.12699794769287,3722.05541992188
2109,160.439697265625,149.707275390625,0.00424413848668337,299.777679443359,3.61010551452637,3515.40185546875
2110,159.867034912109,146.815216064453,0.00427795480936766,293.953826904297,3.21270179748535,3260.373046875
2111,160.556976318359,147.440124511719,0.00565164256840944,295.215667724609,3.32584595680237,2790.63500976563
2112,161.382629394531,147.58805847168,0.00530649814754725,295.486877441406,3.0810866355896,4018.068359375
2113,160.830230712891,140.809219360352,0.00462999846786261,281.921447753906,3.0069043636322,3296.80859375
2114,161.879013061523,149.09928894043,0.00534482393413782,298.522216796875,3.20960688591003,2969.80444335937
2115,160.771881103516,146.516189575195,0.00745400600135326,293.359313964844,3.23208141326904,3919.41723632813
2116,160.338607788086,139.188095092773,0.00530497450381517,278.669311523437,2.90480279922485,2790.24365234375
2117,162.104675292969,151.625625610352,0.00531896203756332,303.589233398437,3.35339641571045,4099.68408203125
2118,161.092086791992,149.3876953125,0.00468340050429106,299.077117919922,2.9937686920166,3238.435546875
2119,162.1708984375,149.581878662109,0.00700017064809799,299.5126953125,3.45471119880676,3046.23510742188
2120,162.168441772461,148.344635009766,0.00545778218656778,297.018981933594,3.27000045776367,3699.90869140625
2121,161.620300292969,142.519989013672,0.00484365876764059,285.353149414063,3.1074059009552,3117.56518554688
2122,160.604476928711,154.500305175781,0.00944781862199307,309.328277587891,3.22981262207031,3190.97924804687
2124,161.043075561523,150.903228759766,0.00449472805485129,302.135559082031,3.26822972297668,2074.2314453125
2125,160.745574951172,148.906692504883,0.00884354393929243,298.133728027344,3.1594512462616,2644.5029296875
2126,160.965698242188,150.881530761719,0.0109842931851745,302.078125,3.09615063667297,3569.84716796875
2127,160.040405273438,145.85920715332,0.0065190470777452,292.018737792969,2.97073936462402,3359.14599609375
2128,160.615112304688,156.940872192383,0.00483485404402018,314.213226318359,3.29059481620789,4142.51318359375
2129,161.095504760742,148.128158569336,0.00466279499232769,296.558685302734,3.00023531913757,2866.32006835938
2130,160.522125244141,145.697525024414,0.0122084263712168,291.711242675781,3.1007661819458,3437.70385742187
2131,159.577667236328,154.031463623047,0.00537537317723036,308.390563964844,3.24924325942993,3485.54321289062
2132,160.667816162109,151.404327392578,0.00580332148820162,303.127746582031,3.16171169281006,2510.94067382812
2133,160.946594238281,143.561965942383,0.00406201696023345,287.454406738281,3.28437519073486,2931.99584960937
2134,159.526351928711,146.737228393555,0.00519517017528415,293.826385498047,3.49334335327148,3443.6806640625
2135,160.584564208984,147.041412353516,0.00483288941904902,294.372436523438,2.8722550868988,3792.46655273437
2136,160.707000732422,155.240264892578,0.00393591867759824,310.771484375,2.88978052139282,3875.35888671875
2137,159.983825683594,158.830703735352,0.00488246697932482,317.959350585937,2.95492339134216,3279.66625976563
2138,160.358657836914,154.221603393555,0.00465557910501957,308.739318847656,2.93793988227844,3493.07006835937
2139,160.608856201172,152.013244628906,0.00681907031685114,304.341064453125,3.11183500289917,2516.25366210938
2140,161.801239013672,156.620574951172,0.00653682090342045,313.576995849609,3.32589435577393,3625.02221679687
2141,161.109634399414,139.717147827148,0.00619381153956056,279.737121582031,2.99764490127563,4180.0634765625
2142,162.537292480469,145.445007324219,0.00757054751738906,291.258178710937,3.64357662200928,3125.90063476562
2143,161.858596801758,146.758178710938,0.00496712746098638,293.856872558594,3.38039064407349,2566.06860351562
2144,161.698364257813,159.240692138672,0.00546901673078537,318.787353515625,3.03200483322144,4456.07421875
2145,162.180145263672,151.284301757813,0.00451759528368712,302.875762939453,3.04916024208069,3301.9716796875
2146,160.903396606445,158.533752441406,0.00514573464170098,317.377136230469,3.070716381073,3156.83935546875
2147,160.336654663086,149.008377075195,0.00542262196540833,298.330017089844,3.10545349121094,3171.88134765625
2148,161.357299804688,152.267181396484,0.00455471221357584,304.81787109375,2.81251573562622,3447.08813476562
2149,160.82048034668,153.368469238281,0.00664049480110407,307.046264648437,3.06007599830627,3812.97705078125
2150,160.917724609375,158.661987304688,0.00507058389484882,317.648010253906,3.21493458747864,3856.69946289062
2151,161.898544311523,156.504180908203,0.00459589064121246,313.326843261719,3.16153860092163,3641.33178710937
2152,161.956756591797,158.848388671875,0.00934134982526302,317.992156982422,2.90739059448242,2927.49096679687
2153,160.303131103516,154.930541992188,0.00600021658465266,310.153442382812,2.89353609085083,3664.00024414063
2154,159.454315185547,159.304931640625,0.00622636452317238,318.91943359375,3.06460762023926,4749.4267578125
2155,162.09228515625,145.416778564453,0.00526170153170824,291.12890625,2.92749357223511,2691.87646484375
2156,161.230255126953,144.121765136719,0.00493988860398531,288.513916015625,2.678875207901,3391.4990234375
2157,161.418365478516,149.864440917969,0.0047083729878068,300.051940917969,3.20679068565369,3027.41430664063
2158,160.559555053711,159.515441894531,0.00532672461122274,319.375061035156,3.41527366638184,3591.2412109375
2159,161.197601318359,151.518096923828,0.00539685599505901,303.326812744141,2.87922120094299,2925.61694335937
2160,160.887557983398,148.649536132813,0.00729020731523633,297.609954833984,3.07276511192322,3025.357421875
2161,161.61376953125,158.100463867188,0.00463653542101383,316.504913330078,3.01664924621582,3249.35864257812
2162,162.288238525391,158.579650878906,0.00766181154176593,317.465301513672,3.02177906036377,4312.84423828125
2163,162.154968261719,157.99267578125,0.00384924095124006,316.288909912109,3.01635599136353,4142.00634765625
2165,161.224609375,159.168090820312,0.00465093739330769,318.641906738281,3.03398561477661,3150.44384765625
2166,161.67610168457,147.130508422852,0.00503061292693019,294.567443847656,3.03902721405029,3381.57934570313
2167,161.208435058594,154.962921142578,0.00446920935064554,310.212280273437,2.84176826477051,3588.90161132812
2168,160.370025634766,155.301086425781,0.00450884411111474,310.90576171875,3.01326513290405,3007.59033203125
2169,160.83024597168,165.160827636719,0.00445578433573246,330.653564453125,3.29673266410828,3563.98608398437
2170,162.596817016602,147.989868164063,0.010952397249639,296.290893554687,3.05672788619995,3172.54760742187
2171,162.114822387695,154.896835327148,0.00658758403733373,310.094787597656,2.97790288925171,4200.859375
2172,161.639831542969,166.069213867188,0.00828630942851305,332.500579833984,3.580073595047,2937.05078125
2173,162.071716308594,156.376647949219,0.00445973034948111,313.056488037109,3.0096173286438,3606.71899414062
2174,162.858062744141,153.732208251953,0.00393404392525554,307.767639160156,3.01265478134155,3526.828125
2175,161.203308105469,165.173980712891,0.0107035459950566,330.694152832031,3.40865659713745,4008.17553710938
2176,161.292663574219,150.975463867188,0.00807813741266727,302.248168945312,2.93206143379211,4734.8017578125
2177,161.725250244141,160.627990722656,0.00739326747134328,321.555236816406,2.95557355880737,3965.435546875
2178,159.965209960938,157.459838867188,0.00712613668292761,315.299560546875,3.76289963722229,3538.9296875
2179,161.367736816406,164.041870117188,0.00453835632652044,328.386688232422,3.00684571266174,3891.65063476562
2180,162.264297485352,158.470520019531,0.00517740892246366,317.268707275391,3.25102925300598,3611.86499023438
2181,162.044357299805,157.769546508789,0.00610014889389277,315.847473144531,3.05365538597107,4923.69140625
2182,161.939758300781,166.972198486328,0.00537326326593757,334.2548828125,3.07818222045898,4624.318359375
2183,161.388473510742,156.610275268555,0.00571642722934485,313.556518554687,3.33121943473816,3535.64794921875
2184,161.992446899414,162.398971557617,0.00406784797087312,325.124877929687,3.2489972114563,4071.23388671875
2185,161.649017333984,162.856842041016,0.00503013096749783,326.042663574219,3.26430535316467,3618.13916015625
2186,161.554138183594,156.501953125,0.00426780758425593,313.296997070312,2.90957570075989,2745.6396484375
2187,161.790069580078,156.911819458008,0.00330075924284756,314.105987548828,2.80683994293213,3526.04052734375
2188,161.179046630859,156.479370117188,0.00427346862852573,313.281433105469,3.20519256591797,2811.11181640625
2189,160.803115844727,155.844955444336,0.0117412321269512,312.005645751953,3.0985209941864,2885.52221679687
2190,161.456954956055,158.302551269531,0.00663381209596992,316.938873291016,3.30470561981201,3961.91748046875
2191,160.114212036133,165.254287719727,0.00466660968959332,330.819274902344,3.08355760574341,4025.33618164062
2192,161.100860595703,156.085876464844,0.00396168418228626,312.513519287109,3.39792537689209,4771.3974609375
2193,159.558212280273,158.416046142578,0.0040723429992795,317.188659667969,3.54546117782593,3739.15747070312
2194,160.594940185547,155.319137573242,0.00549596827477217,310.924621582031,2.83591508865356,2318.82275390625
2195,161.336608886719,169.865158081055,0.00563329737633467,340.0869140625,3.5378212928772,3961.04296875
2196,161.565551757813,160.552337646484,0.00688763009384275,321.433715820312,3.25619649887085,3869.66040039063
2197,159.586166381836,157.897445678711,0.0045698843896389,316.130798339844,3.33638620376587,3255.84301757813
2198,161.53515625,157.87353515625,0.00862755440175533,316.124664306641,3.73267889022827,3374.7490234375
2199,160.908111572266,151.105438232422,0.00703141046687961,302.544006347656,3.29606914520264,3330.7626953125
2200,160.731704711914,166.044281005859,0.00552845560014248,332.444030761719,3.52742433547974,4039.24682617188
2201,161.502105712891,162.108795166016,0.00656568957492709,324.540588378906,3.19716501235962,3119.05810546875
2202,160.962768554688,160.884246826172,0.00634634587913752,322.082885742187,3.11257791519165,3112.8857421875
2203,161.853775024414,159.586120605469,0.00611838279291987,319.492889404297,3.17605471611023,2747.60498046875
2204,159.984375,170.481872558594,0.0170524306595325,341.340972900391,3.68735218048096,4783.1884765625
2206,160.638946533203,160.455291748047,0.00672843586653471,321.272705078125,3.58752679824829,3674.78686523437
2207,161.213165283203,166.3212890625,0.0103357713669539,333.017761230469,3.70033025741577,5056.66259765625
2208,161.219207763672,154.553955078125,0.0133711099624634,309.429260253906,3.14651966094971,3655.35766601562
2209,162.464233398438,160.17578125,0.00558657152578235,320.680786132812,3.26433110237122,2780.19165039063
2210,161.884094238281,165.078765869141,0.00606655422598124,330.509216308594,3.48673605918884,3684.81616210937
2211,162.014083862305,165.018035888672,0.00456043425947428,330.379821777344,3.41518878936768,3957.58618164062
2212,161.304458618164,160.722625732422,0.00488477759063244,321.783172607422,3.3548903465271,4333.55615234375
2213,163.491928100586,157.563613891602,0.00633697165176272,315.460845947266,3.304438829422,3906.103515625
2214,162.609802246094,159.563919067383,0.00379455741494894,319.468658447266,3.389235496521,3345.93188476562
2215,162.353332519531,154.861755371094,0.00653145089745522,310.062683105469,3.35943746566772,3757.74047851562
2216,162.168151855469,169.853485107422,0.00545086991041899,340.051849365234,3.42178344726562,3420.21655273437
2217,160.29753112793,157.407913208008,0.0038059304933995,315.142242431641,3.24513936042786,2784.68237304687
2218,161.407684326172,171.891754150391,0.00394057622179389,344.139465332031,3.53966021537781,3620.71948242188
2219,161.683563232422,159.972625732422,0.00395320542156696,320.264434814453,3.1722400188446,3558.44921875
2220,161.171737670898,163.340927124023,0.00677479011937976,327.039367675781,3.54137229919434,2899.64819335938
2221,163.338973999023,160.995407104492,0.00435823760926724,322.333190917969,3.40209865570068,2788.27099609375
2222,162.732803344727,160.581207275391,0.00572164310142398,321.490203857422,3.24901485443115,4675.98193359375
2223,163.159240722656,174.719757080078,0.0113136852160096,349.776062011719,3.30873250961304,4529.66064453125
2224,163.619781494141,157.056045532227,0.00487655960023403,314.4599609375,3.4542179107666,3264.5732421875
2225,161.89404296875,165.052047729492,0.00790152512490749,330.48193359375,3.73894858360291,2757.380859375
2226,162.192016601563,166.701324462891,0.00473701860755682,333.778564453125,3.73540544509888,3453.69653320312
2227,164.124633789063,162.681228637695,0.00581489317119122,325.699829101563,3.34438371658325,3344.82006835937
2228,162.304534912109,153.863723754883,0.00423807557672262,308.073791503906,3.44229483604431,3141.3076171875
2229,163.568283081055,161.310775756836,0.00405226787552238,322.973815917969,3.50214791297913,2684.994140625
2230,163.999420166016,169.87126159668,0.0058082677423954,340.057342529297,3.1190128326416,3826.03076171875
2231,162.954208374023,162.164154052734,0.00422807317227125,324.636901855469,3.0647349357605,3742.630859375
2232,163.25114440918,170.099395751953,0.00542592350393534,340.550903320312,3.49439668655395,3072.88208007812
2233,163.424377441406,163.798706054688,0.00414172746241093,327.947814941406,3.48331546783447,4157.39111328125
2234,163.609588623047,162.820236206055,0.0041787987574935,325.983184814453,3.40639901161194,3175.91235351562
2235,163.406402587891,166.903564453125,0.00492305867373943,334.156829833984,3.47263717651367,3762.71752929687
2236,164.041702270508,167.223236083984,0.00484175514429808,334.745269775391,2.96384620666504,4240.650390625
2237,162.85710144043,161.744232177734,0.00418770546093583,323.873138427734,3.82594966888428,3285.77734375
2238,163.970855712891,164.702697753906,0.00444470066577196,329.78466796875,3.7704062461853,3795.93969726562
2239,163.180877685547,166.637680053711,0.00416061980649829,333.632446289062,3.55003023147583,4176.12646484375
2240,163.506622314453,172.423141479492,0.0166605599224567,345.213165283203,3.5855917930603,4984.58251953125
2241,163.925170898438,173.913665771484,0.00527397077530623,348.179870605469,3.49888491630554,3467.80224609375
2242,163.236328125,165.991943359375,0.00496082939207554,332.311950683594,3.2561674118042,3323.41284179688
2243,162.594467163086,165.335510253906,0.00490704365074635,331.0126953125,3.39221930503845,4506.498046875
2244,161.787994384766,167.523300170898,0.00399747025221586,335.3740234375,3.25474691390991,3588.56494140625
2245,163.377838134766,168.875122070313,0.00558168208226562,338.127075195312,3.74068403244019,4955.50732421875
2247,163.002471923828,175.749984741211,0.00418966496363282,351.861419677734,3.59372210502625,4559.0625
2248,162.111831665039,171.205169677734,0.00564870331436396,342.783020019531,3.6985137462616,3703.62353515625
2249,161.814010620117,172.749603271484,0.00611188868060708,345.810913085938,3.08663630485535,4203.8515625
2250,161.649642944336,171.577117919922,0.00568068912252784,343.479431152344,3.22343301773071,3411.9296875
2251,161.002746582031,173.673233032227,0.00572395417839289,347.694671630859,3.45347690582275,4777.44970703125
2252,162.00537109375,157.860961914063,0.0038304750341922,316.047241210937,3.23399710655212,3560.392578125
2253,161.433364868164,178.843597412109,0.00605020299553871,358.0556640625,3.65385866165161,4817.72021484375
2254,162.578948974609,161.381225585938,0.00549697782844305,323.080993652344,3.15774011611938,3225.28369140625
2255,161.318145751953,172.025329589844,0.00559311080724001,344.399169921875,3.45702028274536,4550.0302734375
